gx,gy,gz,ax,ay,az,label
32862596,15946565,3132061,-23242188,75927736,929931664,1
-83206104,-8244275,1519084,-11206055,3491211,8913574,0
-229007632,8167939,-7633588,-13110352,26123046,8840332,0
29343512,5308397,5008397,-13793946,-3203125,9538574,1
-32961834,-9501527,-51679388,8081055,-53466796,9074707,10
18244274,41748092,-65801524,39672852,-4326172,4140625,10
122137408,12519084,412213736,-13085938,18310546,8925781,0
-2501374,62099236,-15045038,-14990234,5827637,12692871,1
2519084,8015267,-53435112,-12866211,28076172,8947754,0
-229007632,-198473292,15267176,-1171875,3149414,8876953,0
1908397,22748092,-2206107,-1184082,24414062,8911133,0
-1908397,9236641,45801528,-13769531,18066406,8964844,0
-91603052,5496183,-7633588,-13647461,28076172,8947754,0
-1908397,6335878,-5114504,-11010742,37353516,8942871,0
2206107,40190836,38755724,-56152344,11010742,6843262,1
29343512,5308397,5008397,-13793946,-3203125,9538574,1
-3816794,6259542,53435112,-12036133,29296875,889648464,0
43893128,30671754,-2793893,415039068,-3540039,35620116,10
15816793,10557252,57251908,-15332031,57421876,10671387,1
53435112,67175576,15267176,-12988281,16845704,9001465,0
-7503053,-1069771,-70229008,25170898,-1484375,65478516,10
32748092,-20969466,-27038168,-10473633,-12207031,8952637,1
366412232,182442752,-6870229,-12207031,25634766,907714832,0
-122137408,77099232,-259542,-13256836,21240234,89331052,0
-259542,10305344,-21374046,-14135742,16357422,89819336,0
-1908397,9236641,45801528,-13769531,18066406,8964844,0
-2501374,11355725,-59687024,-25,198657232,13793946,1
-9847328,3885496,-365648868,-949707,-61621092,921875,1
-2425191,52671752,86259544,-13012696,539550768,8503418,1
6870229,83206104,-13740458,-12036133,24658204,898681664,0
15267176,1038168,99236648,-13452148,24658204,900634736,0
-10458015,440458,2476336,-1887207,30273438,900634736,1
26412212,480916,-33038166,-5126953,-28564452,10332031,1
-5954198,-4351145,458015268,-12084961,29052734,8947754,0
-43717556,-8099236,-115801528,-1586914,-24853516,829834,10
-11358779,-1829771,9160305,-6616211,5029297,1232666,10
-4512214,-69816792,-14351145,11645508,-11254883,7937012,10
-2129771,10114504,-22091602,-8496094,-27148438,11125488,1
-6183206,1038168,221374052,-12817383,20263672,8967285,0
-1221374,-1740458,-11832061,-12915039,20507812,89208984,0
1761832,23206108,-8129771,-21801758,-1953125,17180176,10
-59564884,-35648852,51679388,2590332,-25952148,5666504,10
-458015268,1389313,-10687023,-123046872,24414062,89208984,0
3816794,34580152,-610687,-10864258,30517578,8937988,0
-23435114,2206107,178625952,-115722652,2709961,9187012,0
-36267172,-8423664,8519084,7348633,9082031,11694336,10
-2676336,-5450382,-7366412,30444336,-690918,60839844,10
-15870229,-2067939,-628854968,-8325195,18847656,81347656,1
0,9312977,-22900764,-12573242,18798828,90893552,0
-9141222,-16031298,13152672,56396484,-44311524,11323242,10
-47419844,-55312976,-17587786,4519043,-29858398,13427734,10
-21503816,-78900768,-11364886,-56152344,-167968752,1001709,1
-3221374,-12290076,-24183206,-168457032,32055664,8395996,1
8244275,13969466,-2977099,-13745117,22949218,89086916,0
53435112,11145039,15267176,-12182617,21240234,9020996,0
-91603052,7633588,-7633588,-12890625,2319336,898681664,0
22900764,8549618,-8396947,-12988281,2368164,8952637,0
-1221374,-1740458,-11832061,-12915039,20507812,89208984,0
-43870228,-4938168,43129772,45532228,-234375,22705078,10
-8396947,6183206,-206106868,-13964844,14892578,89819336,0
1832061,2906107,-640458,3881836,-14038086,10668945,10
-8396947,6183206,-206106868,-13964844,14892578,89819336,0
-65038168,-19038168,-2151145,-1274414,214843736,7697754,1
-55725192,977099264,-2519084,-14013672,24169922,904785136,0
390,38091604,71221376,253906252,-17089844,11132812,10
2032061,8541985,-228015268,-16748047,43969728,8117676,1
36755724,26778626,90175576,-19482422,-78344728,13041992,1
10751908,112381672,13938931,-21972656,-3466797,13005371,10
6870229,1908397,-7633588,-13256836,24414062,90600584,0
25012978,25012978,25012978,-20,-20,1999939,1
-49549616,-50839696,-53206104,9423828,-1652832,9169922,10
-4265649,-45717556,-11557252,460449232,-36132812,29907228,10
8232061,2287023,-35419848,-690918,-21679688,15112305,10
-17557252,343511468,22900764,-13623047,22216796,8967285,0
6832061,68908392,26335878,49560548,-21972656,9748535,10
1908397,7480916,-53435112,-12133789,24658204,90234376,0
30992366,6115267,36946564,34692384,-33984376,48217772,10
3816794,191603052,732824436,-13500976,20996094,9016113,0
-1160687,-1330229,-152213744,-539550768,-7324219,12033692,10
-3129771,9312977,-1908397,-12426758,16845704,89941408,0
-122137408,-229007632,-8396947,-13256836,214843736,8955078,0
366412232,182442752,-6870229,-12207031,25634766,907714832,0
793893168,-23328246,-13160305,191406252,-11352539,47094728,10
-259542,16793894,-183206116,-12939453,2319336,89990232,0
-44648852,-4617557,-9847328,3618164,-9326172,48242188,10
389312984,221374052,473282468,-13061524,1977539,8967285,0
1208855,82854968,11946565,-7055664,-33325196,14990234,10
-13819084,-18767176,-18412214,61035156,-63964844,11386719,10
36709924,-1378626,-5216794,41259764,-9814453,6887207,1
20458016,38068704,4587786,5119629,-3515625,3972168,10
20076336,-259542,-99236643,-11279297,2734375,900634736,0
2519084,8015267,-53435112,-12866211,28076172,8947754,0
-3053435,5496183,-3816794,-12231445,21728516,90283204,0
428854968,8610687,13625955,1743164,-2614746,48535156,10
-6870229,6870229,-5496183,-11035156,36621092,885498064,0
16625954,-2442748,-4989313,-11450195,11230469,7836914,1
32221376,32267172,4854962,-14941406,-190917968,16008301,10
1832061,2906107,-640458,3881836,-14038086,10668945,10
40839696,-21145038,-10534351,56640624,-14111328,12109375,10
44633588,14610687,19931298,-1850586,14135742,15998535,10
74854968,4551145,42900764,-115722652,-793457,16262207,10
-14503818,13969466,-229007632,-14282226,18066406,90527348,0
-29007636,20458016,-32824428,-12451172,175781252,89501952,0
-9256489,-17168702,-14503818,12573242,-238037108,733398436,10
22900764,8549618,-8396947,-12988281,2368164,8952637,0
-9030535,-31656488,3279389,-13256836,-2055664,13132324,1
-7633588,15267176,1908397,-123046872,22460938,90283204,0
4708397,75061064,16206106,33154296,-3713379,413574216,10
98419848,15831298,-9702291,14550781,53710936,12458496,10
9694656,-759542,2351145,-123046872,375732432,14594726,10
6229771,7467175,480916032,68847656,-766601536,12592774,10
-6870229,90839692,21374046,-1328125,22949218,8964844,0
-19549618,-1221374,-185572516,-12841797,-21728516,13979492,10
-38374048,-6851908,-19259542,3881836,-27075196,10339356,10
-29007636,20458016,-32824428,-12451172,175781252,89501952,0
-15267176,8854962,-129771,-13085938,16357422,89697268,0
-7633588,778625968,-13740458,-12109375,27832032,88842776,0
30946566,71175576,55419844,404541032,-33520508,40625,10
-79541984,7099237,-10076336,-12207031,-14892578,940917936,0
-10480916,-59770992,-15572519,-10961914,31738282,94799804,0
44633588,14610687,19931298,-1850586,14135742,15998535,10
54412212,10078626,17610688,1081543,71777348,46069336,10
29007636,-15267176,22900764,-11791992,28320312,891601536,0
36068704,181603052,80061064,-22607422,14672852,638916,1
-61068704,1908397,-14656489,-13696289,1953125,8898926,0
2519084,8015267,-53435112,-12866211,28076172,8947754,0
8664123,-4683206,-31305344,-1928711,23413086,10041504,1
63053436,99061064,480916,1105957,32714844,7312012,10
-2519084,52671752,-7633588,-13305664,22216796,900634736,0
8633588,55343512,-4451145,-12011719,21240234,9555664,1
7633588,67175576,-129771,-10961914,2368164,8977051,0
24580152,-2193893,-38664124,-24902344,-2277832,8234863,1
-3816794,9465649,-114503816,-13769531,23925782,900634736,0
-122137408,77099232,-259542,-13256836,21240234,89331052,0
58702292,13992367,4210687,-3371582,3791504,8015137,1
-5034351,-88145032,-59748092,182861332,-18115234,717285168,10
-61068704,41297708,3740458,-13793946,29785156,89819336,0
-15267176,32061068,-22900764,-12036133,25146484,8996582,0
15267176,-329771,-56946564,47436524,-4091797,27319336,10
-83206104,-8244275,1519084,-11206055,3491211,8913574,0
48648852,-40717556,-26305344,-78125,-52734376,71972652,1
-60305348,21374046,1351145,-123046872,10253906,93359376,0
-51312976,-6468702,9465649,29589844,-1303711,5029297,10
-60305348,21374046,1351145,-123046872,10253906,93359376,0
4382443,669771,13473283,13842774,-107177736,10390625,10
-31656488,-1748855,78221376,-31982422,79003908,-3251953,1
-4127481,-6548092,4274809,64697268,0,9902344,10
-8131298,-15078626,-18396946,-6542969,-14282226,12546387,10
-31603052,20648856,43610688,-1730957,-4182129,87280268,1
36870228,-9793893,-54374048,9838867,2919922,10795898,1
304427484,20305344,4070229,-13891602,-2265625,10356445,1
-722290036,55305344,9076336,949707,66748044,7324219,1
21450382,-9106871,-9103053,-18701172,-9206543,15009766,1
793893168,-23328246,-13160305,191406252,-11352539,47094728,10
56106872,-11496183,2335878,-5078125,-5859375,12536621,10
86740456,25012978,14832061,-78125,-200195316,5661621,10
20389312,6732825,2006107,21801758,-34936524,7089844,10
42290076,12137405,24122138,-11669922,30273438,8977051,0
-30839694,870229,-3816794,-13623047,14892578,8876953,0
16793894,68396948,4848855,-27783204,29101562,96362308,1
-16793894,9389313,-7633588,-1381836,18554688,8955078,0
6348855,6752672,11366412,33447264,-19042968,13486328,10
-7633588,77099232,7633588,-13720703,17333984,90600584,0
-7633588,778625968,-13740458,-12109375,27832032,88842776,0
-40389312,-40870228,33587788,4699707,-3330078,53710936,10
-20992368,-1278626,-16358778,-12866211,-27783204,14584961,10
45801528,473282468,-7633588,-13500976,2368164,8972168,0
-86259544,732824436,-78625952,-11352539,25634766,8935547,0
-229007632,8167939,-7633588,-13110352,26123046,8840332,0
13322138,10525191,30450382,-114990232,-7543945,1911377,10
10687023,7480916,-91603052,-1315918,31982422,904785136,0
68015268,3365649,57862596,3088379,-343017568,4951172,10
-259542,16793894,-183206116,-12939453,2319336,89990232,0
-12435115,-50732828,-16526718,16967774,-20581054,75683592,10
40458016,8396947,-10687023,-109375,22705078,90722652,0
-8396947,5648855,-30534352,-14135742,175781252,8967285,0
17717558,42427484,16625954,8520508,-19702148,10830078,10
8183969,5720611,-19305344,-9667969,40722656,6262207,1
-26717558,412213736,-61068704,-1262207,20263672,90844728,0
-41412212,-8126717,20114504,3227539,-14404297,64941408,10
1908397,-129771,-91603052,-12597656,214843736,8979492,0
-12900764,1221374,30145038,-26000976,5319824,6750488,1
2506107,30503816,-61221376,-13085938,788818368,30688476,1
-8131298,-15078626,-18396946,-6542969,-14282226,12546387,10
793893168,-23328246,-13160305,191406252,-11352539,47094728,10
590,4444275,-34961832,16601562,-949707,12790527,10
-38687024,-57862596,-10335877,-45166016,12451172,13305664,10
14122137,-1221374,-11221374,-111572264,29052734,89208984,0
-4152672,-9315267,-69694652,107421868,-14086914,11945801,10
-41412212,-8126717,20114504,3227539,-14404297,64941408,10
91603052,78625952,-14503818,-12670898,25878906,89990232,0
-70229008,27251908,-45038168,-12866211,26611328,8925781,0
-29595418,-23389312,-2480916,22924804,-16308594,62646484,10
-24015266,-75648856,-11167939,3798828,-13891602,39404296,10
-7503053,-1069771,-70229008,25170898,-1484375,65478516,10
-15267176,86259544,-129771,-1340332,16113282,90185544,0
11717557,9732824,4017557,-43945312,-22583008,10437012,1
-21503816,-78900768,-11364886,-56152344,-167968752,1001709,1
-2832061,2427481,-229007632,-12133789,2734375,8820801,0
-15870229,-2067939,-628854968,-8325195,18847656,81347656,1
8294656,4383206,17328246,26855468,-5493164,11726074,10
362595432,-3740458,22671756,-1081543,38085936,91967776,0
13969465,5183206,-40419844,36132812,-16113282,92944332,1
-1278626,-13129771,77557256,37280272,-23706054,50512696,10
-5034351,-88145032,-59748092,182861332,-18115234,717285168,10
-14328244,11282443,17358778,-21704102,28442384,98706056,1
-59847324,-9160305,42366412,-8276367,-33691408,9289551,1
-28244276,740458,-30534352,-13378906,234375,890625,0
-3053435,5496183,-3816794,-12231445,21728516,90283204,0
-13671756,18290078,17709922,2927246,-1730957,11767578,10
-9568702,-176442752,-17206106,19799804,-32763672,75634768,10
-11496183,18824426,74961832,3947754,-198242192,27246094,10
72748092,53511452,-14045801,-6347656,-390625,14226074,10
291984732,-2493893,9839695,-83496092,3955078,954101568,0
-8091603,11145039,-40458016,-14013672,22216796,91015624,0
32442748,-6885496,-33519084,-18554688,-19506836,10344238,1
38587788,7299236,-2908397,33911132,-239013668,62402344,10
-13412213,-2501374,-100229,-7084961,-20,1999939,1
-21374046,5038168,-2977099,-13134766,2709961,8991699,0
-59564884,-35648852,51679388,2590332,-25952148,5666504,10
20389312,6732825,2006107,21801758,-34936524,7089844,10
-15961832,77709923,4274809,-10961914,20507812,9746094,0
-29534352,-3108397,-19770992,-15942383,10205078,16166992,10
29007636,-15267176,22900764,-11791992,28320312,891601536,0
2076336,40412212,10654962,-34594728,375,82250976,1
11320611,48076336,-89091608,8666992,34887696,1130127,1
-29534352,-3108397,-19770992,-15942383,10205078,16166992,10
-50458016,-528854968,-77557256,1418457,-23388672,6621094,10
-19732824,-429771,9641221,-10180664,-366210936,1418457,10
-8396947,7633588,-3129771,-125,234375,8984375,0
-229007632,732824436,-16030534,-13574219,175781252,8828125,0
-40389312,-40870228,33587788,4699707,-3330078,53710936,10
1167939,-18091604,14198474,-11401367,2709961,91552732,0
-7099237,9106871,-171755732,-95458984,36865236,8955078,0
-7836641,-10200764,-97786252,8984375,-2368164,86816408,10
-343511468,55725192,-16793894,-12207031,2709961,9020996,0
12689313,17215266,19290078,-20776367,198730468,13798828,10
6416031,5351145,2561832,-49072264,-38745116,14006348,10
-20450382,-4076336,-40076336,383300768,-19702148,10878906,1
-2091603,19770992,-15725191,-11035156,3857422,86694332,0
-2501374,4452672,-20022902,342041032,1999939,10793457,1
4123664,890687,14358779,35473632,-39819336,34057616,10
-8335877,-2038168,9236641,33129884,-20385742,4802246,10
-3221374,-12290076,-24183206,-168457032,32055664,8395996,1
6832061,68908392,26335878,49560548,-21972656,9748535,10
72748092,53511452,-14045801,-6347656,-390625,14226074,10
122137408,389312984,-35114504,-12719726,36132812,90893552,0
8865649,5846565,27534352,-8618164,-24414062,1628418,10
13740458,740458,-8396947,-13891602,20996094,89282224,0
142771,17167938,729771,14892578,-24975586,8725586,10
-8131298,-15078626,-18396946,-6542969,-14282226,12546387,10
12671756,7172519,18847328,23168946,-14331054,77856448,10
-35221376,-4493893,-60610684,32128906,7080078,422607432,10
61068704,7099237,-122137408,-12670898,22460938,89697268,0
3923664,19389312,-14198474,42333984,-19335938,23486328,10
-15267176,7251908,-53435112,-13476562,19042968,8967285,0
62267172,65091608,30687022,16186524,-3930664,482666016,10
-10687023,8778626,-91603052,-1352539,20507812,8979492,0
-458854968,-6835114,-53435112,-546875,75683592,12099609,10
-15267176,4221374,33351148,-18017578,444824232,963134768,1
-91603052,83206104,-91603052,-13085938,2319336,88623048,0
129771,58778624,-3816794,-12792969,16601562,8947754,0
114503816,8854962,-6870229,-12841797,2709961,90283204,0
590,4444275,-34961832,16601562,-949707,12790527,10
-91603052,610687,-7633588,-13476562,23925782,90405272,0
-16030534,488549632,-15267176,-123046872,29541016,8967285,0
-3816794,11068702,-61068704,-12548828,25146484,8977051,0
19259542,-22206106,-8290076,1809082,-7495117,8696289,10
30946566,71175576,55419844,404541032,-33520508,40625,10
206106868,-519084,17557252,-111816408,28564454,89819336,0
40458016,8396947,-10687023,-109375,22705078,90722652,0
-20725192,-14656489,-60992364,2397461,-3515625,22143554,10
-5523664,-63412212,-12648855,336425784,-20092774,38842772,10
15267176,-329771,-56946564,47436524,-4091797,27319336,10
-419847336,6793893,-33587788,-1262207,24902344,9038086,0
-24213742,-7725191,-33267172,-5517578,99365232,9831543,1
366412232,182442752,-6870229,-12207031,25634766,907714832,0
20389312,6732825,2006107,21801758,-34936524,7089844,10
-11783206,7296947,13990076,-57373048,10644531,26879884,1
16145038,-117404584,-19694656,36694336,-35546876,49951172,10
7633588,18625954,-60305348,-12915039,21972656,9050293,0
12671756,7172519,18847328,23168946,-14331054,77856448,10
793893168,-23328246,-13160305,191406252,-11352539,47094728,10
